StatusID;DisplayName;Description;EffectCategories;PlaceholderIcon;ShowInUITray;ShowTextInDamageNumbers;FxScriptOn;FxScriptOff;ShouldRefreshFxScript;WeaponEffectType;Notification;DisableTelemetry;IsClientPredicted;PotencyPerLevel;BaseDuration;TickRate;DelayInitialTick;TickCondition;OnTickStatusEffect;KeepOnTickEffectOnEnd;StopOnHitCount;HitCondition;RequireReaction;OnStackStatusEffect;AddOnStackSize;AddOnStackSizeComparison;HealThreatMultiplier;ScaleAmountOverTime;ScaleAmountOverTimeMin;ScaleAmountOverTimeMax;DamageSkipsDeathsDoor;Health;HealthMin;HealthModifierPercent;HealthModifierDamageBased;UseHealScalingValue;HealScalingValueMultiplier;StaminaDamageModifier;ManaModifierDamageBased;DamageType;CritChanceModifier;CritDamageModifier;OnEndStatusEffect;CastSpell;TargetOwnsSpell;UseSourceWeaponForSpell;FromAlchemy;FromSpell;NoHealthRegen;HealMod;MaxHealthMod;HealthRate;CoreTempMod;TempMod;Stamina;StaminaRate;Mana;ManaRate;Food;FoodBurn;Drink;DrinkBurn;Encumbrance;ItemClassWeightMods;XPIncreases;AzothMod;FactionReputationMod;FactionTokensMod;EXPLogging;EXPMining;EXPHarvesting;EXPSkinning;EXPSmelting;EXPWoodworking;EXPLeatherworking;EXPWeaving;EXPStonecutting;GrantSanctuary;NoSprint;NoRun;NoDodge;NoNav;Silenced;Stunned;RemoveOnDeath;RemoveOnDeathsDoor;RemoveOnRespawn;RemoveOnGameModeExit;IgnoreDiminishingReturns;OnlyChangeOwnedStatusEffects;Afflictions;OnHitAffixes;EquipAbility;UseSourceWeaponForAbilityEffect;IsNegative;RespecTradeskills;RespecAttributes;EffectDurationMods;EffectPotencyMods;RemoveStatusEffects;RemoveStatusEffectCategories;GlobalRollMod;FishingLineStrength;FishSizeRollModifier;MODConstitution;MODFocus;MODStrength;MODDexterity;MODIntelligence;MGSArcana;MGSWeaponsmithing;MGSJewelcrafting;MGSEngineering;MGSArmoring;MaxGSArcana;MaxGSWeaponsmithing;MaxGSJewelcrafting;MaxGSEngineering;MaxGSArmoring;ROLCooking;ROLWeaving;ROLStonecutting;ROLSmelting;ROLLeatherworking;ROLWoodworking;ROLLogging;ROLMining;ROLSkinning;ROLHarvesting;ROLFishing;MULTLogging;MULTMining;MULTSkinning;MULTHarvesting;MULTFishing;EFFLogging;EFFMining;EFFSkinning;EFFHarvesting;INSLogging;INSMining;INSSkinning;INSHarvesting;ABSStandard;ABSSiege;ABSStrike;ABSSlash;ABSThrust;ABSArcane;ABSFire;ABSIce;ABSNature;ABSLightning;ABSCorruption;ABSVitalsCategory;RESPoison;RESDisease;RESBleed;RESFrostbite;RESCurse;RESBlight;BLAStandard;BLASiege;BLAStrike;BLASlash;BLAThrust;BLAArcane;BLAFire;BLAIce;BLALightning;BLACorruption;ABAPoison;ABADisease;ABABleed;ABAFrostbite;ABACurse;ABABlight;WKNStandard;WKNSiege;WKNStrike;WKNSlash;WKNThrust;WKNArcane;WKNFire;WKNIce;WKNNature;WKNLightning;WKNCorruption;DMGStandard;DMGSiege;DMGStrike;DMGSlash;DMGThrust;DMGArcane;DMGFire;DMGIce;DMGNature;DMGLightning;DMGCorruption;DMGVitalsCategory;AFAPoison;AFADisease;AFABleed;AFAFrostbite;AFACurse;AFABlight;StackDuration;DurationMax;InheritDuration;InheritTotalDuration;RefreshDuration;StackMax;InitialStackSize;RemoveUnappliedStacks;PotencyMax;DontReplaceStack;MoveSpeedMod;SprintSpeedMod;FastTravelEncumbranceMod;GameEventId;HealRewardGameEventId;HealRewardThreshold;WeaponMasteryCategoryId;UIPriority;UiNameplatePriority;ShowInNameplates;ShowTextInNameplates;OverrideOtherNameplateText;HidesOtherStatusEffectIcons;DynamicModelScaleFactor;DynamicModelScaleRampTimeSecs;SpawnSlice;DisableSupportContributionRewards;BlockMultipleEffectsFromSameSource;AllowSelfOnlyAsSourceForAbilities;IgnoreInvulnerable;NotCombatAction 
Celestial_Mana_Regen_OnHit;;;;;false;false;;;;;;;;;1;1;;;;;0;;;;;;0;;;;;0;;0;0;false;0;;;;;;;;false;;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;;TRUE;0;;0;0;;;;50;;0;0;false;;;;;;;false;;;;
Celestial_Heal_AoE;;;;;false;false;;;;;;;;;-1;1.100000023841858;;;;;0;;;;;;0.4000000059604645;;;;;0;;0;0.17599999904632568;true;0;;;;;;;;false;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;;FALSE;0;;0;0;;;War_Heal;50;LifeMagicAbilityTable;0;0;false;;;;;;;false;;;;
Celestial_Mana_Regen;;;;;false;false;;;;;;;;;-1;1;;;;;0;;;;;;0;;;;;0;;0;0;false;0;;;;;;;;false;;0;1;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;;FALSE;0;;0;0;;;;50;;0;0;false;;;;;;;false;;;;
Celestial_Heal_AoE_Power_Upgrade;;;;;false;false;;;;;;;;;-1;1.100000023841858;;;;;0;;;;;;0.4000000059604645;;;;;0;;0;0.21199999749660492;true;0;;;;;;;;false;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;;FALSE;0;;0;0;;;War_Heal;50;LifeMagicAbilityTable;0;0;false;;;;;;;false;;;;
Celestial_Heal_Self;;;;;false;false;;;;;;;;;0;1.100000023841858;;;;;0;;;;;;0;;;;;0;;0;0.23999999463558197;false;0;;;;;;;;false;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;;TRUE;0;;0;0;;;;0;LifeMagicAbilityTable;0;0;false;;;;;;;false;;;;
Celestial_Life_DMG_Absorb;;;Fortify;;false;false;;;;;;;;;-1;0;;;;;0;;;;;;0;;;;;0;;0;0.23999999463558197;false;0;;;;;;;;false;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0.15000000596046448;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.4000000059604645;0.4000000059604645;0;0;;;1;;TRUE;0;;0;0;;;;0;;0;0;false;;;;;;;false;;;;
Celestial_Life_DMG_Bonus;;;;;false;false;;;;;;;;;-1;0;;;;;0;;;;;;0;;;;;0;;0;0.23999999463558197;false;0;;;;;;;;false;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0.1599999964237213;0;0;0;0;0;0;0;0;;;1;;TRUE;0;;0;0;;;;0;;0;0;false;;;;;;;false;;;;
Celestial_GroupBuff;@TouchOfLifeSE;@TouchOfLifeSE_description;Buff+Fortify;lyshineui/images/status/SE_FortifyT3.png;true;true;;;;;;;;;15;1;;;;;0;;;;;;0.4000000059604645;;;;;0;;0;0;false;0;;;;;;;;false;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;0.20000000298023224;20;20;20;20;20;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;;;1;;1;0;;0;0;;;;0;;2;2;true;;;;;;;false;;;;
Celestial_GroupBuff_Upgrade;@TouchOfLifeSE_Mod2;@TouchOfLifeSE_Mod2_description;Buff+Fortify;lyshineui/images/status/SE_FortifyT5.png;true;true;;;;;;;;;15;1;;;;;0;;;;;;0.4000000059604645;;;;;0;;0;0;false;0;;;;;;;;false;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;false;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;0.30000001192092896;30;30;30;30;30;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;;;1;;1;0;;0;0;;;;0;;2;2;true;;;;;;;false;;;;
LifeStaff_DamageEnemy_Super_Siphon;@SuperSiphon_DamageEnemy_DisplayName;@SuperSiphon_DamageEnemy_Description;Debuff;;false;false;Siphon_Damage_ON;Siphon_Damage_OFF;;;;;;;-1;0.25;;;;;0;;;;;;0;;;;;0;;0;-0.08250000327825546;false;0;;;Nature;;;;;false;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;1;1;0;;false;;0;;;;true;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;999;;0;0;;0;0;;;;0;LifeMagicAbilityTable;1;1;false;;;;;;;false;;;;
